phase,rating_attribute,rating_question,rating_question_details,rating_low,rating_high,stim_file,age,gender,stim_csv,trial_csv,RL_wrong_instruction,RL_wrong_instruction_n,feedback_txt_incorrect,RL_session_notice,session_name,number_str,practice_reps,condition,left_face,right_face,rewarded_resp,correct_face,reward_prob,pre_rating_scales_loop.thisRepN,pre_rating_scales_loop.thisTrialN,pre_rating_scales_loop.thisN,pre_rating_scales_loop.thisIndex,pre_rating_stims_loop.thisRepN,pre_rating_stims_loop.thisTrialN,pre_rating_stims_loop.thisN,pre_rating_stims_loop.thisIndex,session_loop.thisRepN,session_loop.thisTrialN,session_loop.thisN,session_loop.thisIndex,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,real_trials.thisRepN,real_trials.thisTrialN,real_trials.thisN,real_trials.thisIndex,post_rating_loop.thisRepN,post_rating_loop.thisTrialN,post_rating_loop.thisN,post_rating_loop.thisIndex,post_neutral_face_loop.thisRepN,post_neutral_face_loop.thisTrialN,post_neutral_face_loop.thisN,post_neutral_face_loop.thisIndex,pre_rating_scale.response,pre_rating_scale.rt,practice_response.keys,practice_response.corr,practice_response.rt,real_RL_response.keys,real_RL_response.corr,real_RL_response.rt,post_rating_scale.response,post_rating_scale.rt,participant,participant_gender,skip_practice,skip_ratings,date,expName,frameRate
rating,trustworthiness,Hoe betrouwbaar vind jij dit gezicht?,Je beoordeelt dit op een schaal van ‘Zeer onbetrouwbaar’ tot ‘Zeer betrouwbaar’.,Zeer onbetrouwbaar,Zeer betrouwbaar,logs/sub-99/id-1269_gender-F_age-23_rewardprob-80_session-plusneu.png,,,logs/sub-99/stims_session-plusneu.csv,logs/sub-99/trials_phase-learning_session-plusneu.csv,win je niks.,dat je niks wint.,(0 euro gewonnen), ,plusneu,eerste,1,,,,,,80,,,,,,,,,0,0,0,0,,,,,,,,,0,0,0,3,0,1,1,0,,,,,,,,,0,2.801,99,M,FALSE,FALSE,2018_okt_15_1409,pilot_RL,29.99706506
rating,trustworthiness,Hoe betrouwbaar vind jij dit gezicht?,Je beoordeelt dit op een schaal van ‘Zeer onbetrouwbaar’ tot ‘Zeer betrouwbaar’.,Zeer onbetrouwbaar,Zeer betrouwbaar,logs/sub-99/id-1274_gender-F_age-33_rewardprob-64_session-plusneu.png,,,logs/sub-99/stims_session-plusneu.csv,logs/sub-99/trials_phase-learning_session-plusneu.csv,win je niks.,dat je niks wint.,(0 euro gewonnen), ,plusneu,eerste,1,,,,,,64,,,,,,,,,0,0,0,0,,,,,,,,,0,0,0,3,0,2,2,2,,,,,,,,,-1,1.469,99,M,FALSE,FALSE,2018_okt_15_1409,pilot_RL,29.99706506
rating,trustworthiness,Hoe betrouwbaar vind jij dit gezicht?,Je beoordeelt dit op een schaal van ‘Zeer onbetrouwbaar’ tot ‘Zeer betrouwbaar’.,Zeer onbetrouwbaar,Zeer betrouwbaar,logs/sub-99/id-1291_gender-F_age-24_rewardprob-20_session-plusneu.png,,,logs/sub-99/stims_session-plusneu.csv,logs/sub-99/trials_phase-learning_session-plusneu.csv,win je niks.,dat je niks wint.,(0 euro gewonnen), ,plusneu,eerste,1,,,,,,20,,,,,,,,,0,0,0,0,,,,,,,,,0,0,0,3,0,3,3,1,,,,,,,,,-2,2.333,99,M,FALSE,FALSE,2018_okt_15_1409,pilot_RL,29.99706506
rating,trustworthiness,Hoe betrouwbaar vind jij dit gezicht?,Je beoordeelt dit op een schaal van ‘Zeer onbetrouwbaar’ tot ‘Zeer betrouwbaar’.,Zeer onbetrouwbaar,Zeer betrouwbaar,,,,logs/sub-99/stims_session-plusneu.csv,logs/sub-99/trials_phase-learning_session-plusneu.csv,win je niks.,dat je niks wint.,(0 euro gewonnen), ,plusneu,eerste,1,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,0,0,0,3,,,,,,,,,,,,,,,99,M,FALSE,FALSE,2018_okt_15_1409,pilot_RL,29.99706506
rating,valence,Hoe ervaar jij dit gezicht?,Je beoordeelt dit op een schaal van ‘Zeer onprettig’ tot ‘Zeer prettig’.,Zeer onprettig,Zeer prettig,logs/sub-99/id-1269_gender-F_age-23_rewardprob-80_session-plusneu.png,,,logs/sub-99/stims_session-plusneu.csv,logs/sub-99/trials_phase-learning_session-plusneu.csv,win je niks.,dat je niks wint.,(0 euro gewonnen), ,plusneu,eerste,1,,,,,,80,,,,,,,,,0,0,0,0,,,,,,,,,0,1,1,0,0,0,0,0,,,,,,,,,0,1.601,99,M,FALSE,FALSE,2018_okt_15_1409,pilot_RL,29.99706506
rating,valence,Hoe ervaar jij dit gezicht?,Je beoordeelt dit op een schaal van ‘Zeer onprettig’ tot ‘Zeer prettig’.,Zeer onprettig,Zeer prettig,logs/sub-99/id-1274_gender-F_age-33_rewardprob-64_session-plusneu.png,,,logs/sub-99/stims_session-plusneu.csv,logs/sub-99/trials_phase-learning_session-plusneu.csv,win je niks.,dat je niks wint.,(0 euro gewonnen), ,plusneu,eerste,1,,,,,,64,,,,,,,,,0,0,0,0,,,,,,,,,0,1,1,0,0,1,1,2,,,,,,,,,-2,2.501,99,M,FALSE,FALSE,2018_okt_15_1409,pilot_RL,29.99706506
rating,valence,Hoe ervaar jij dit gezicht?,Je beoordeelt dit op een schaal van ‘Zeer onprettig’ tot ‘Zeer prettig’.,Zeer onprettig,Zeer prettig,logs/sub-99/id-1360_gender-F_age-20_rewardprob-36_session-plusneu.png,,,logs/sub-99/stims_session-plusneu.csv,logs/sub-99/trials_phase-learning_session-plusneu.csv,win je niks.,dat je niks wint.,(0 euro gewonnen), ,plusneu,eerste,1,,,,,,36,,,,,,,,,0,0,0,0,,,,,,,,,0,1,1,0,0,2,2,3,,,,,,,,,-1,2.168,99,M,FALSE,FALSE,2018_okt_15_1409,pilot_RL,29.99706506
rating,valence,Hoe ervaar jij dit gezicht?,Je beoordeelt dit op een schaal van ‘Zeer onprettig’ tot ‘Zeer prettig’.,Zeer onprettig,Zeer prettig,logs/sub-99/id-1291_gender-F_age-24_rewardprob-20_session-plusneu.png,,,logs/sub-99/stims_session-plusneu.csv,logs/sub-99/trials_phase-learning_session-plusneu.csv,win je niks.,dat je niks wint.,(0 euro gewonnen), ,plusneu,eerste,1,,,,,,20,,,,,,,,,0,0,0,0,,,,,,,,,0,1,1,0,0,3,3,1,,,,,,,,,-2,1.27,99,M,FALSE,FALSE,2018_okt_15_1409,pilot_RL,29.99706506
rating,valence,Hoe ervaar jij dit gezicht?,Je beoordeelt dit op een schaal van ‘Zeer onprettig’ tot ‘Zeer prettig’.,Zeer onprettig,Zeer prettig,,,,logs/sub-99/stims_session-plusneu.csv,logs/sub-99/trials_phase-learning_session-plusneu.csv,win je niks.,dat je niks wint.,(0 euro gewonnen), ,plusneu,eerste,1,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,0,1,1,0,,,,,,,,,,,,,,,99,M,FALSE,FALSE,2018_okt_15_1409,pilot_RL,29.99706506
rating,arousal,Hoe geactiveerd maakt dit gezicht je?,"Je beoordeelt dit op een schaal van ‘Helemaal niet geactiveerd’ tot ‘Zeer geactiveerd’. Met ‘geactiveerd’ bedoelen we dat het het gezicht je alert, energiek, en/of gespannen doet voelen; met ‘niet geactiveerd’ bedoelen we dat het gezicht je kalm, ontspannen, en/of rustig doet voelen.",Helemaal niet geactiveerd,Zeer geactiveerd,logs/sub-99/id-1360_gender-F_age-20_rewardprob-36_session-plusneu.png,,,logs/sub-99/stims_session-plusneu.csv,logs/sub-99/trials_phase-learning_session-plusneu.csv,win je niks.,dat je niks wint.,(0 euro gewonnen), ,plusneu,eerste,1,,,,,,36,,,,,,,,,0,0,0,0,,,,,,,,,0,2,2,1,0,0,0,3,,,,,,,,,0,3.534,99,M,FALSE,FALSE,2018_okt_15_1409,pilot_RL,29.99706506
rating,arousal,Hoe geactiveerd maakt dit gezicht je?,"Je beoordeelt dit op een schaal van ‘Helemaal niet geactiveerd’ tot ‘Zeer geactiveerd’. Met ‘geactiveerd’ bedoelen we dat het het gezicht je alert, energiek, en/of gespannen doet voelen; met ‘niet geactiveerd’ bedoelen we dat het gezicht je kalm, ontspannen, en/of rustig doet voelen.",Helemaal niet geactiveerd,Zeer geactiveerd,logs/sub-99/id-1291_gender-F_age-24_rewardprob-20_session-plusneu.png,,,logs/sub-99/stims_session-plusneu.csv,logs/sub-99/trials_phase-learning_session-plusneu.csv,win je niks.,dat je niks wint.,(0 euro gewonnen), ,plusneu,eerste,1,,,,,,20,,,,,,,,,0,0,0,0,,,,,,,,,0,2,2,1,0,1,1,1,,,,,,,,,1,4.37,99,M,FALSE,FALSE,2018_okt_15_1409,pilot_RL,29.99706506
rating,arousal,Hoe geactiveerd maakt dit gezicht je?,"Je beoordeelt dit op een schaal van ‘Helemaal niet geactiveerd’ tot ‘Zeer geactiveerd’. Met ‘geactiveerd’ bedoelen we dat het het gezicht je alert, energiek, en/of gespannen doet voelen; met ‘niet geactiveerd’ bedoelen we dat het gezicht je kalm, ontspannen, en/of rustig doet voelen.",Helemaal niet geactiveerd,Zeer geactiveerd,logs/sub-99/id-1274_gender-F_age-33_rewardprob-64_session-plusneu.png,,,logs/sub-99/stims_session-plusneu.csv,logs/sub-99/trials_phase-learning_session-plusneu.csv,win je niks.,dat je niks wint.,(0 euro gewonnen), ,plusneu,eerste,1,,,,,,64,,,,,,,,,0,0,0,0,,,,,,,,,0,2,2,1,0,2,2,2,,,,,,,,,0,2.468,99,M,FALSE,FALSE,2018_okt_15_1409,pilot_RL,29.99706506
rating,arousal,Hoe geactiveerd maakt dit gezicht je?,"Je beoordeelt dit op een schaal van ‘Helemaal niet geactiveerd’ tot ‘Zeer geactiveerd’. Met ‘geactiveerd’ bedoelen we dat het het gezicht je alert, energiek, en/of gespannen doet voelen; met ‘niet geactiveerd’ bedoelen we dat het gezicht je kalm, ontspannen, en/of rustig doet voelen.",Helemaal niet geactiveerd,Zeer geactiveerd,logs/sub-99/id-1269_gender-F_age-23_rewardprob-80_session-plusneu.png,,,logs/sub-99/stims_session-plusneu.csv,logs/sub-99/trials_phase-learning_session-plusneu.csv,win je niks.,dat je niks wint.,(0 euro gewonnen), ,plusneu,eerste,1,,,,,,80,,,,,,,,,0,0,0,0,,,,,,,,,0,2,2,1,0,3,3,0,,,,,,,,,1,2.101,99,M,FALSE,FALSE,2018_okt_15_1409,pilot_RL,29.99706506
rating,arousal,Hoe geactiveerd maakt dit gezicht je?,"Je beoordeelt dit op een schaal van ‘Helemaal niet geactiveerd’ tot ‘Zeer geactiveerd’. Met ‘geactiveerd’ bedoelen we dat het het gezicht je alert, energiek, en/of gespannen doet voelen; met ‘niet geactiveerd’ bedoelen we dat het gezicht je kalm, ontspannen, en/of rustig doet voelen.",Helemaal niet geactiveerd,Zeer geactiveerd,,,,logs/sub-99/stims_session-plusneu.csv,logs/sub-99/trials_phase-learning_session-plusneu.csv,win je niks.,dat je niks wint.,(0 euro gewonnen), ,plusneu,eerste,1,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,0,2,2,1,,,,,,,,,,,,,,,99,M,FALSE,FALSE,2018_okt_15_1409,pilot_RL,29.99706506
rating,attractiveness,Hoe aantrekkelijk vind jij dit gezicht?,Je beoordeelt dit op een schaal van ‘Zeer onaantrekkelijk’ tot ‘Zeer aantrekkelijk’.,Zeer onaantrekkelijk,Zeer aantrekkelijk,logs/sub-99/id-1360_gender-F_age-20_rewardprob-36_session-plusneu.png,,,logs/sub-99/stims_session-plusneu.csv,logs/sub-99/trials_phase-learning_session-plusneu.csv,win je niks.,dat je niks wint.,(0 euro gewonnen), ,plusneu,eerste,1,,,,,,36,,,,,,,,,0,0,0,0,,,,,,,,,0,3,3,2,0,0,0,3,,,,,,,,,-1,2.301,99,M,FALSE,FALSE,2018_okt_15_1409,pilot_RL,29.99706506
rating,attractiveness,Hoe aantrekkelijk vind jij dit gezicht?,Je beoordeelt dit op een schaal van ‘Zeer onaantrekkelijk’ tot ‘Zeer aantrekkelijk’.,Zeer onaantrekkelijk,Zeer aantrekkelijk,logs/sub-99/id-1291_gender-F_age-24_rewardprob-20_session-plusneu.png,,,logs/sub-99/stims_session-plusneu.csv,logs/sub-99/trials_phase-learning_session-plusneu.csv,win je niks.,dat je niks wint.,(0 euro gewonnen), ,plusneu,eerste,1,,,,,,20,,,,,,,,,0,0,0,0,,,,,,,,,0,3,3,2,0,1,1,1,,,,,,,,,1,1.669,99,M,FALSE,FALSE,2018_okt_15_1409,pilot_RL,29.99706506
rating,attractiveness,Hoe aantrekkelijk vind jij dit gezicht?,Je beoordeelt dit op een schaal van ‘Zeer onaantrekkelijk’ tot ‘Zeer aantrekkelijk’.,Zeer onaantrekkelijk,Zeer aantrekkelijk,logs/sub-99/id-1269_gender-F_age-23_rewardprob-80_session-plusneu.png,,,logs/sub-99/stims_session-plusneu.csv,logs/sub-99/trials_phase-learning_session-plusneu.csv,win je niks.,dat je niks wint.,(0 euro gewonnen), ,plusneu,eerste,1,,,,,,80,,,,,,,,,0,0,0,0,,,,,,,,,0,3,3,2,0,2,2,0,,,,,,,,,1,0.834,99,M,FALSE,FALSE,2018_okt_15_1409,pilot_RL,29.99706506
rating,attractiveness,Hoe aantrekkelijk vind jij dit gezicht?,Je beoordeelt dit op een schaal van ‘Zeer onaantrekkelijk’ tot ‘Zeer aantrekkelijk’.,Zeer onaantrekkelijk,Zeer aantrekkelijk,logs/sub-99/id-1274_gender-F_age-33_rewardprob-64_session-plusneu.png,,,logs/sub-99/stims_session-plusneu.csv,logs/sub-99/trials_phase-learning_session-plusneu.csv,win je niks.,dat je niks wint.,(0 euro gewonnen), ,plusneu,eerste,1,,,,,,64,,,,,,,,,0,0,0,0,,,,,,,,,0,3,3,2,0,3,3,2,,,,,,,,,-2,1.002,99,M,FALSE,FALSE,2018_okt_15_1409,pilot_RL,29.99706506
rating,attractiveness,Hoe aantrekkelijk vind jij dit gezicht?,Je beoordeelt dit op een schaal van ‘Zeer onaantrekkelijk’ tot ‘Zeer aantrekkelijk’.,Zeer onaantrekkelijk,Zeer aantrekkelijk,,,,logs/sub-99/stims_session-plusneu.csv,logs/sub-99/trials_phase-learning_session-plusneu.csv,win je niks.,dat je niks wint.,(0 euro gewonnen), ,plusneu,eerste,1,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,0,3,3,2,,,,,,,,,,,,,,,99,M,FALSE,FALSE,2018_okt_15_1409,pilot_RL,29.99706506
rating,dominance,Hoe dominant vind jij dit gezicht?,Je beoordeelt dit op een schaal van ‘Helemaal niet dominant’ tot ‘Zeer dominant’.,Helemaal niet dominant,Zeer dominant,logs/sub-99/id-1269_gender-F_age-23_rewardprob-80_session-plusneu.png,,,logs/sub-99/stims_session-plusneu.csv,logs/sub-99/trials_phase-learning_session-plusneu.csv,win je niks.,dat je niks wint.,(0 euro gewonnen), ,plusneu,eerste,1,,,,,,80,,,,,,,,,0,0,0,0,,,,,,,,,0,4,4,4,0,0,0,0,,,,,,,,,0,1.499,99,M,FALSE,FALSE,2018_okt_15_1409,pilot_RL,29.99706506
rating,dominance,Hoe dominant vind jij dit gezicht?,Je beoordeelt dit op een schaal van ‘Helemaal niet dominant’ tot ‘Zeer dominant’.,Helemaal niet dominant,Zeer dominant,logs/sub-99/id-1291_gender-F_age-24_rewardprob-20_session-plusneu.png,,,logs/sub-99/stims_session-plusneu.csv,logs/sub-99/trials_phase-learning_session-plusneu.csv,win je niks.,dat je niks wint.,(0 euro gewonnen), ,plusneu,eerste,1,,,,,,20,,,,,,,,,0,0,0,0,,,,,,,,,0,4,4,4,0,1,1,1,,,,,,,,,2,1.167,99,M,FALSE,FALSE,2018_okt_15_1409,pilot_RL,29.99706506
rating,dominance,Hoe dominant vind jij dit gezicht?,Je beoordeelt dit op een schaal van ‘Helemaal niet dominant’ tot ‘Zeer dominant’.,Helemaal niet dominant,Zeer dominant,logs/sub-99/id-1360_gender-F_age-20_rewardprob-36_session-plusneu.png,,,logs/sub-99/stims_session-plusneu.csv,logs/sub-99/trials_phase-learning_session-plusneu.csv,win je niks.,dat je niks wint.,(0 euro gewonnen), ,plusneu,eerste,1,,,,,,36,,,,,,,,,0,0,0,0,,,,,,,,,0,4,4,4,0,2,2,3,,,,,,,,,0,1.332,99,M,FALSE,FALSE,2018_okt_15_1409,pilot_RL,29.99706506
rating,dominance,Hoe dominant vind jij dit gezicht?,Je beoordeelt dit op een schaal van ‘Helemaal niet dominant’ tot ‘Zeer dominant’.,Helemaal niet dominant,Zeer dominant,logs/sub-99/id-1274_gender-F_age-33_rewardprob-64_session-plusneu.png,,,logs/sub-99/stims_session-plusneu.csv,logs/sub-99/trials_phase-learning_session-plusneu.csv,win je niks.,dat je niks wint.,(0 euro gewonnen), ,plusneu,eerste,1,,,,,,64,,,,,,,,,0,0,0,0,,,,,,,,,0,4,4,4,0,3,3,2,,,,,,,,,0,1.335,99,M,FALSE,FALSE,2018_okt_15_1409,pilot_RL,29.99706506
rating,dominance,Hoe dominant vind jij dit gezicht?,Je beoordeelt dit op een schaal van ‘Helemaal niet dominant’ tot ‘Zeer dominant’.,Helemaal niet dominant,Zeer dominant,,,,logs/sub-99/stims_session-plusneu.csv,logs/sub-99/trials_phase-learning_session-plusneu.csv,win je niks.,dat je niks wint.,(0 euro gewonnen), ,plusneu,eerste,1,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,99,M,FALSE,FALSE,2018_okt_15_1409,pilot_RL,29.99706506
,,,,,,,,,logs/sub-99/stims_session-plusneu.csv,logs/sub-99/trials_phase-learning_session-plusneu.csv,win je niks.,dat je niks wint.,(0 euro gewonnen), ,plusneu,eerste,1,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,99,M,FALSE,FALSE,2018_okt_15_1409,pilot_RL,29.99706506
learning,,,,,,,,,logs/sub-99/stims_session-plusmin.csv,logs/sub-99/trials_phase-learning_session-plusmin.csv,VERLIES je 0.1 euro.,"gestraft wordt, doordat je 0.1 euro verliest.",(0.1 euro verloren),"Let op: in de eerste sessie won je niks als je keus fout was, maar in deze sessie VERLIES je 0.1 euro als je het fout hebt!",plusmin,tweede,0,64_vs_36,logs/sub-99/id-1285_gender-F_age-19_rewardprob-64_session-plusmin.png,logs/sub-99/id-1356_gender-F_age-20_rewardprob-36_session-plusmin.png,j,,,,,,,,,,,0,1,1,1,,,,,0,0,0,72,,,,,,,,,,,,,,f,0,1.233725639,,,99,M,FALSE,FALSE,2018_okt_15_1409,pilot_RL,29.99706506
learning,,,,,,,,,logs/sub-99/stims_session-plusmin.csv,logs/sub-99/trials_phase-learning_session-plusmin.csv,VERLIES je 0.1 euro.,"gestraft wordt, doordat je 0.1 euro verliest.",(0.1 euro verloren),"Let op: in de eerste sessie won je niks als je keus fout was, maar in deze sessie VERLIES je 0.1 euro als je het fout hebt!",plusmin,tweede,0,80_vs_20,logs/sub-99/id-1270_gender-F_age-30_rewardprob-80_session-plusmin.png,logs/sub-99/id-1358_gender-F_age-32_rewardprob-20_session-plusmin.png,f,,,,,,,,,,,0,1,1,1,,,,,0,1,1,7,,,,,,,,,,,,,,j,0,1.13363654,,,99,M,FALSE,FALSE,2018_okt_15_1409,pilot_RL,29.99706506
learning,,,,,,,,,logs/sub-99/stims_session-plusmin.csv,logs/sub-99/trials_phase-learning_session-plusmin.csv,VERLIES je 0.1 euro.,"gestraft wordt, doordat je 0.1 euro verliest.",(0.1 euro verloren),"Let op: in de eerste sessie won je niks als je keus fout was, maar in deze sessie VERLIES je 0.1 euro als je het fout hebt!",plusmin,tweede,0,64_vs_36,logs/sub-99/id-1356_gender-F_age-20_rewardprob-36_session-plusmin.png,logs/sub-99/id-1285_gender-F_age-19_rewardprob-64_session-plusmin.png,j,,,,,,,,,,,0,1,1,1,,,,,0,2,2,99,,,,,,,,,,,,,,j,1,1.268890229,,,99,M,FALSE,FALSE,2018_okt_15_1409,pilot_RL,29.99706506
